vegetable_name,season,year,month,supply_level,demand_level,location,market_type,rainfall_index,quality_grade,holiday_season_flag,Price
Onion,Rainy,2021,8,199,308,Chennai,Wholesale,26.74138338,A,0,50.99
Brinjal,Rainy,2021,9,621,424,Kolkata,Retail,81.73317627,B,0,46.87
Onion,Summer,2024,3,392,416,Bangalore,Retail,95.89699427,A,0,50.86
Onion,Winter,2024,3,373,488,Bangalore,Wholesale,43.40980192,C,0,32.31
Brinjal,Rainy,2022,12,621,336,Bangalore,Retail,85.82599899,A,1,61.79
Onion,Winter,2022,7,247,620,Hyderabad,Wholesale,23.47327033,B,0,49.56
Cauliflower,Summer,2021,9,162,392,Mumbai,Wholesale,59.86605281,C,0,41.86
Potato,Summer,2024,7,899,804,Kolkata,Wholesale,71.44773264,A,0,33.98
Potato,Summer,2024,11,650,313,Kolkata,Wholesale,85.92895578,A,1,33.61
Carrot,Winter,2022,5,151,519,Kolkata,Wholesale,32.47675192,C,0,60.72
Cauliflower,Summer,2023,1,783,531,Hyderabad,Wholesale,70.52131197,A,1,46.59
Cabbage,Winter,2023,3,664,628,Chennai,Wholesale,95.49888912,C,0,24.38
Onion,Summer,2024,7,731,869,Mumbai,Wholesale,61.18014055,B,0,36.24
Cabbage,Rainy,2021,7,906,802,Kolkata,Retail,68.13214891,C,0,30.8
Potato,Summer,2021,4,749,373,Chennai,Retail,4.788319166,B,0,33.28
Cauliflower,Rainy,2023,5,804,913,Bangalore,Wholesale,2.005968701,C,0,34.11
Onion,Winter,2021,12,872,651,Chennai,Wholesale,64.72460298,A,1,45.15
Tomato,Rainy,2023,7,707,207,Chennai,Wholesale,50.48619769,A,0,40.76
Cauliflower,Rainy,2022,4,805,238,Hyderabad,Wholesale,82.75698923,B,0,29.35
Cauliflower,Winter,2022,10,895,947,Hyderabad,Retail,52.0685928,B,1,48.43
Cabbage,Rainy,2023,9,198,182,Bangalore,Wholesale,13.46346576,B,0,31.69
Potato,Rainy,2022,6,248,748,Mumbai,Wholesale,93.89396524,B,0,45.28
Tomato,Summer,2021,11,678,324,Bangalore,Retail,80.11202186,A,1,55.11
Brinjal,Rainy,2022,11,871,547,Mumbai,Wholesale,9.898486566,C,1,39.31
Cauliflower,Winter,2021,2,247,679,Mumbai,Retail,89.89076745,A,0,72.56
Onion,Rainy,2023,8,699,552,Hyderabad,Wholesale,14.90084255,B,0,34.5
Brinjal,Rainy,2022,11,540,810,Bangalore,Wholesale,23.79947198,B,1,53.52
Tomato,Winter,2023,8,699,462,Mumbai,Wholesale,4.462585996,B,0,37.76
Tomato,Summer,2023,11,946,691,Bangalore,Wholesale,16.87342941,C,1,35.61
Cabbage,Summer,2024,4,630,601,Chennai,Wholesale,46.23531369,A,0,38.4
Cauliflower,Winter,2021,7,881,470,Delhi,Retail,89.65131015,C,0,32.48
Onion,Rainy,2024,3,704,463,Bangalore,Wholesale,27.0325253,C,0,27.9
Cauliflower,Rainy,2023,2,560,496,Mumbai,Retail,33.26895171,A,0,54.53
Onion,Winter,2024,12,779,945,Hyderabad,Retail,20.41935181,A,1,61.36
Carrot,Summer,2022,1,536,780,Kolkata,Wholesale,0.593781152,B,1,59.05
Onion,Summer,2023,4,361,898,Delhi,Retail,93.10853695,C,0,45.56
Potato,Rainy,2021,1,605,469,Chennai,Wholesale,82.899744,B,1,29.65
Potato,Rainy,2024,10,238,297,Bangalore,Retail,88.48684837,B,1,40.64
Tomato,Rainy,2021,9,475,896,Chennai,Wholesale,45.65180864,A,0,58.89
Potato,Rainy,2022,3,150,170,Delhi,Wholesale,87.23477397,A,0,35.8
Carrot,Rainy,2024,11,842,470,Mumbai,Retail,76.32040166,A,1,68.71
Brinjal,Rainy,2022,1,749,346,Hyderabad,Retail,64.39329048,A,1,61.97
Cabbage,Summer,2023,9,247,509,Hyderabad,Retail,24.19410534,A,0,60.63
Brinjal,Winter,2021,9,196,707,Hyderabad,Retail,81.19315413,C,0,62.09
Potato,Winter,2022,10,258,511,Chennai,Retail,31.85686111,B,1,49.48
Tomato,Summer,2023,11,949,168,Delhi,Wholesale,46.37231296,A,1,44.67
Onion,Winter,2021,2,314,628,Mumbai,Retail,86.40038575,B,0,49.49
Carrot,Winter,2023,6,473,925,Delhi,Wholesale,62.46095925,C,0,48.51
Cabbage,Rainy,2021,10,213,224,Hyderabad,Retail,28.4458258,A,1,54.1
Cabbage,Winter,2024,8,492,454,Mumbai,Retail,10.08266577,C,0,33.05
Onion,Winter,2021,1,910,462,Delhi,Retail,79.13455035,A,1,50.5
Onion,Rainy,2021,3,226,918,Chennai,Wholesale,20.53861737,B,0,63.57
Onion,Rainy,2024,2,296,159,Mumbai,Wholesale,3.195271773,B,0,32.69
Onion,Rainy,2021,1,674,172,Kolkata,Wholesale,24.21371336,C,1,28.33
Carrot,Rainy,2024,3,673,207,Delhi,Wholesale,23.61365624,C,0,37.25
Onion,Rainy,2023,3,457,566,Kolkata,Wholesale,16.01803494,C,0,32.71
Cauliflower,Summer,2024,6,935,680,Chennai,Retail,86.08119119,A,0,50.12
Tomato,Winter,2023,10,718,312,Kolkata,Wholesale,36.93641733,A,1,48.03
Brinjal,Rainy,2024,4,164,893,Delhi,Retail,55.64266555,A,0,113.1
Tomato,Rainy,2024,12,379,684,Mumbai,Retail,80.40381011,A,1,69.98
Tomato,Rainy,2022,11,716,157,Mumbai,Wholesale,47.81009794,C,1,30.65
Cabbage,Summer,2021,10,157,244,Delhi,Wholesale,21.65428086,C,1,34.88
Cauliflower,Winter,2021,11,323,313,Mumbai,Retail,62.90770259,C,1,40.1
Brinjal,Rainy,2024,10,886,626,Hyderabad,Retail,17.91457351,C,1,45.59
Tomato,Rainy,2023,8,268,785,Hyderabad,Retail,76.51698632,A,0,77.75
Brinjal,Winter,2023,11,422,306,Bangalore,Retail,23.16697163,B,1,53.58
Tomato,Summer,2022,9,657,489,Bangalore,Wholesale,23.14182201,A,0,47.2
Onion,Winter,2023,1,475,519,Mumbai,Retail,12.6418991,A,1,60.38
Cabbage,Rainy,2024,7,302,371,Kolkata,Wholesale,96.78020455,C,0,26.48
Onion,Winter,2021,5,729,681,Chennai,Retail,86.97969083,C,0,33.93
Brinjal,Rainy,2023,9,365,173,Bangalore,Wholesale,88.20959986,B,0,37.73
Cabbage,Winter,2022,10,868,603,Kolkata,Wholesale,42.36679276,B,1,32.55
Brinjal,Rainy,2024,10,454,623,Hyderabad,Retail,16.39828803,C,1,50.72
Cabbage,Summer,2023,9,518,223,Kolkata,Retail,97.92762328,A,0,38.69
Cauliflower,Winter,2022,7,618,336,Mumbai,Wholesale,24.08254321,C,0,28.83
Cauliflower,Winter,2022,12,603,737,Chennai,Wholesale,7.799690195,B,1,44.67
Onion,Rainy,2024,6,313,309,Mumbai,Retail,70.17966598,A,0,51.31
Cabbage,Winter,2023,11,635,540,Bangalore,Retail,50.22253443,A,1,50.79
Brinjal,Summer,2024,11,257,749,Delhi,Wholesale,8.198951458,A,1,83.5
Onion,Rainy,2024,5,454,446,Hyderabad,Retail,39.17087732,B,0,42.26
Cauliflower,Summer,2021,7,849,937,Hyderabad,Retail,15.3181697,C,0,39.36
Cabbage,Winter,2023,3,352,231,Chennai,Wholesale,83.93456369,A,0,33.17
Tomato,Winter,2021,5,289,389,Bangalore,Wholesale,28.39634698,B,0,42.94
Cabbage,Winter,2024,6,488,543,Chennai,Wholesale,59.20124805,C,0,26.88
Tomato,Rainy,2024,7,192,897,Hyderabad,Retail,49.59890183,C,0,67.02
Tomato,Rainy,2024,12,719,200,Chennai,Retail,87.40840744,B,1,42
Tomato,Summer,2022,7,814,330,Chennai,Retail,47.60516732,A,0,50.92
Tomato,Rainy,2023,1,580,590,Delhi,Wholesale,10.37745451,B,1,44.72
Brinjal,Summer,2024,3,601,708,Kolkata,Retail,20.08310148,A,0,67.23
Cauliflower,Rainy,2023,2,773,799,Bangalore,Retail,54.93642888,A,0,55.12
Potato,Rainy,2023,11,256,408,Kolkata,Retail,32.68889414,A,1,57.48
Brinjal,Winter,2023,11,169,910,Kolkata,Wholesale,36.29240799,A,1,109.66
Brinjal,Rainy,2023,1,617,581,Hyderabad,Retail,10.8648169,C,1,47.62
Cauliflower,Summer,2022,8,611,556,Mumbai,Retail,93.06123456,B,0,41.45
Cabbage,Winter,2024,2,215,735,Mumbai,Wholesale,53.96166043,C,0,44.6
Cauliflower,Winter,2022,8,838,432,Kolkata,Retail,50.49508114,B,0,39.61
Brinjal,Rainy,2024,1,156,489,Chennai,Wholesale,29.97678882,A,1,84.79
Cauliflower,Rainy,2021,1,844,907,Bangalore,Wholesale,9.066338685,B,1,43.3
Cauliflower,Winter,2021,9,322,364,Mumbai,Retail,52.89348142,B,0,45.03
Cabbage,Summer,2021,5,303,459,Kolkata,Retail,30.20083775,B,0,43.38
Brinjal,Winter,2023,11,651,517,Delhi,Wholesale,6.758611894,A,1,59.83
Onion,Summer,2023,12,655,380,Mumbai,Wholesale,14.20123887,C,1,31.15
Cauliflower,Summer,2021,2,437,665,Hyderabad,Wholesale,64.57745798,B,0,41.08
Potato,Summer,2024,12,405,277,Chennai,Wholesale,79.04197134,A,1,36.22
Tomato,Summer,2021,8,194,884,Hyderabad,Wholesale,25.05850254,B,0,71.8
Cauliflower,Winter,2023,6,160,944,Mumbai,Wholesale,16.86876251,B,0,82.1
Tomato,Rainy,2023,11,747,925,Hyderabad,Retail,44.51544207,C,1,44.5
Carrot,Rainy,2022,5,687,886,Delhi,Wholesale,93.52992528,C,0,42.37
Carrot,Rainy,2022,5,362,331,Bangalore,Wholesale,88.59050886,B,0,46.66
Cabbage,Rainy,2022,3,856,457,Delhi,Wholesale,57.62649755,A,0,33.12
Cabbage,Winter,2024,10,577,502,Mumbai,Wholesale,80.87649954,A,1,40.73
Potato,Winter,2021,11,375,903,Hyderabad,Wholesale,4.254573123,A,1,59.31
Cabbage,Winter,2022,12,659,400,Kolkata,Wholesale,52.29360003,A,1,39.2
Onion,Winter,2021,8,735,462,Mumbai,Wholesale,32.38127534,B,0,32.35
Onion,Rainy,2023,6,237,311,Mumbai,Retail,70.06030909,B,0,43.96
Onion,Winter,2024,5,296,662,Mumbai,Retail,87.44896325,A,0,64.45
Cabbage,Summer,2024,12,884,889,Chennai,Wholesale,33.97581649,A,1,44.6
Carrot,Winter,2022,2,870,843,Kolkata,Retail,5.666335951,C,0,48.86
Potato,Rainy,2022,9,894,790,Bangalore,Wholesale,32.94318631,C,0,24.33
Cauliflower,Winter,2024,8,411,347,Kolkata,Retail,72.49921599,A,0,52.1
Brinjal,Winter,2024,6,625,938,Bangalore,Retail,86.71258462,C,0,45.91
Cauliflower,Summer,2021,5,868,878,Chennai,Wholesale,2.709687722,B,0,38.98
Potato,Rainy,2022,9,202,749,Delhi,Retail,75.16892473,A,0,74
Potato,Rainy,2022,1,651,173,Mumbai,Wholesale,9.369679734,B,1,28.01
Tomato,Summer,2024,7,182,703,Chennai,Retail,45.32905422,B,0,71.76
Cauliflower,Rainy,2023,4,333,426,Chennai,Retail,3.688292637,A,0,60.41
Potato,Summer,2021,1,557,563,Hyderabad,Wholesale,54.07572348,A,1,41.15
Tomato,Summer,2021,12,240,937,Hyderabad,Wholesale,28.87205269,A,1,87.3
Brinjal,Rainy,2022,8,862,885,Delhi,Retail,87.25461482,B,0,49.74
Tomato,Summer,2024,5,436,770,Hyderabad,Retail,58.9517041,B,0,52.5
Cabbage,Rainy,2022,12,319,824,Bangalore,Retail,55.36948142,C,1,47.57
Tomato,Summer,2023,1,587,835,Bangalore,Retail,51.0241806,C,1,45.68
Cabbage,Summer,2021,6,923,567,Mumbai,Wholesale,69.08685549,C,0,22.75
Tomato,Winter,2024,4,666,932,Kolkata,Retail,12.57806466,A,0,63.84
Tomato,Rainy,2021,8,351,872,Kolkata,Wholesale,35.64572336,B,0,52.87
Cabbage,Winter,2023,7,621,266,Kolkata,Wholesale,37.35684472,B,0,26.35
Potato,Summer,2022,3,509,308,Kolkata,Wholesale,5.475560191,A,0,34.02
Carrot,Winter,2021,9,182,780,Mumbai,Retail,46.67899395,A,0,106.87
Carrot,Summer,2021,1,228,603,Delhi,Retail,39.2607708,A,1,93.91
Onion,Rainy,2021,4,159,674,Chennai,Retail,30.2117302,C,0,60.95
Brinjal,Summer,2021,2,460,680,Bangalore,Retail,30.24684956,C,0,47.66
Cauliflower,Summer,2022,7,423,333,Mumbai,Wholesale,66.2650758,C,0,29.26
Onion,Rainy,2021,3,190,389,Bangalore,Wholesale,46.70164249,C,0,37.79
Carrot,Summer,2023,12,739,684,Delhi,Wholesale,60.66473706,B,1,51.89
Onion,Winter,2022,6,716,691,Delhi,Retail,46.989304,A,0,52.24
Brinjal,Rainy,2023,2,687,305,Delhi,Retail,20.55989024,A,0,58.96
Carrot,Summer,2021,8,305,910,Kolkata,Wholesale,24.76076151,B,0,67.77
Cauliflower,Rainy,2021,8,627,913,Kolkata,Wholesale,3.115427413,A,0,53.7
Tomato,Summer,2021,1,391,252,Delhi,Wholesale,2.467920527,C,1,35.43
Cabbage,Summer,2021,1,264,242,Hyderabad,Wholesale,74.12019462,C,1,28.27
Carrot,Summer,2021,8,732,739,Delhi,Retail,90.33035848,A,0,68.08
Onion,Summer,2022,1,366,574,Hyderabad,Retail,50.75337803,C,1,43.39
Tomato,Summer,2023,6,723,710,Hyderabad,Retail,77.58265944,A,0,55.9
Carrot,Summer,2023,12,381,760,Delhi,Retail,24.27413371,C,1,59.44
Tomato,Rainy,2021,9,662,231,Chennai,Retail,88.379159,C,0,32.81
Cabbage,Summer,2022,5,382,337,Kolkata,Retail,56.11705546,A,0,45.84
Cauliflower,Rainy,2024,8,652,899,Mumbai,Wholesale,14.61804687,A,0,52.26
Tomato,Summer,2021,6,494,203,Bangalore,Wholesale,57.75103303,C,0,28.37
Onion,Rainy,2024,9,634,491,Bangalore,Retail,69.22518329,C,0,33.31
Cauliflower,Rainy,2024,9,532,177,Delhi,Wholesale,0.93293709,B,0,32.95
Cauliflower,Winter,2022,12,795,893,Delhi,Retail,50.08966537,A,1,61.37
Brinjal,Rainy,2023,3,414,593,Mumbai,Retail,66.0192728,B,0,54.22
Carrot,Rainy,2022,10,689,686,Bangalore,Retail,45.07412108,A,1,75.18
Carrot,Summer,2022,11,501,696,Hyderabad,Retail,9.818696387,C,1,55.32
Onion,Winter,2023,1,531,205,Delhi,Retail,78.83555831,B,1,39.31
Potato,Summer,2024,3,617,376,Kolkata,Retail,84.67469577,A,0,38.86
Cauliflower,Winter,2024,12,507,594,Mumbai,Retail,6.667501829,C,1,43.57
Carrot,Winter,2024,10,243,370,Bangalore,Retail,32.81419463,A,1,81.67
Onion,Winter,2021,5,292,206,Mumbai,Wholesale,22.83783985,A,0,41.77
Cabbage,Summer,2021,12,182,762,Delhi,Wholesale,88.89205825,C,1,52.63
Potato,Winter,2023,8,306,768,Bangalore,Retail,29.6910228,A,0,62.91
Cabbage,Rainy,2024,6,344,513,Kolkata,Retail,94.32350287,B,0,40.61
Cabbage,Rainy,2021,10,462,189,Delhi,Retail,5.021470658,A,1,48.09
Tomato,Rainy,2023,9,641,878,Hyderabad,Wholesale,42.01758106,C,0,36.23
Cabbage,Winter,2023,2,863,286,Hyderabad,Retail,51.35715231,C,0,27.14
Potato,Summer,2022,5,510,845,Mumbai,Wholesale,78.87100869,A,0,42.16
Carrot,Rainy,2022,4,281,507,Bangalore,Retail,32.04718595,C,0,54.31
Cabbage,Rainy,2024,7,764,769,Chennai,Wholesale,65.55276704,A,0,38.03
Tomato,Winter,2023,11,480,483,Delhi,Wholesale,60.01402876,B,1,42.64
Potato,Rainy,2024,1,944,431,Bangalore,Wholesale,65.05381093,B,1,27.5
Cauliflower,Winter,2023,10,191,180,Mumbai,Wholesale,79.89528394,B,1,39.24
Cauliflower,Summer,2023,2,790,359,Kolkata,Wholesale,89.59278298,A,0,38.13
Cabbage,Winter,2023,8,595,381,Chennai,Wholesale,23.34349758,B,0,28.82
Onion,Winter,2024,10,225,565,Bangalore,Wholesale,28.15958816,C,1,45.37
Potato,Rainy,2024,10,928,675,Mumbai,Retail,3.077958602,A,1,49.27
Onion,Winter,2023,4,534,743,Chennai,Wholesale,60.38139327,B,0,38.08
Cauliflower,Rainy,2024,6,635,735,Chennai,Wholesale,95.3838509,C,0,31.1
Tomato,Summer,2021,6,854,542,Kolkata,Wholesale,76.70977635,C,0,29.44
Cauliflower,Winter,2024,7,363,707,Hyderabad,Wholesale,91.5614672,B,0,43.82
Cauliflower,Summer,2022,8,422,220,Chennai,Retail,87.13360031,A,0,47.74
Cabbage,Rainy,2021,9,382,473,Chennai,Wholesale,79.33047872,A,0,39.93
Cabbage,Summer,2024,7,330,863,Hyderabad,Retail,15.87925067,C,0,45.76
Tomato,Rainy,2023,10,548,506,Mumbai,Wholesale,82.54566576,A,1,51.24
Potato,Summer,2022,1,215,468,Delhi,Wholesale,88.8244745,A,1,52.43
Cabbage,Rainy,2023,11,732,190,Chennai,Retail,29.97476428,C,1,30.71
Brinjal,Winter,2022,4,421,591,Mumbai,Wholesale,39.27044191,B,0,48.03
Carrot,Winter,2022,10,340,685,Delhi,Wholesale,12.60702625,B,1,63.57
Brinjal,Summer,2021,11,656,407,Mumbai,Wholesale,91.71845073,A,1,53.63
Carrot,Summer,2024,8,784,821,Hyderabad,Retail,87.94413983,C,0,46.66
Tomato,Rainy,2023,12,484,597,Hyderabad,Retail,19.91433734,C,1,45.29
Carrot,Rainy,2024,7,624,789,Delhi,Wholesale,90.9439188,A,0,62.15
Cabbage,Winter,2024,11,322,720,Bangalore,Retail,72.99144461,C,1,44.32
Cauliflower,Summer,2023,5,714,732,Kolkata,Wholesale,55.14149415,A,0,46.26
Cabbage,Rainy,2021,2,589,462,Kolkata,Retail,27.15453846,C,0,31.42
Tomato,Winter,2022,9,862,942,Delhi,Wholesale,43.33159723,A,0,50.11
Brinjal,Rainy,2022,2,499,673,Kolkata,Wholesale,79.37305613,A,0,57.42
Brinjal,Rainy,2022,5,658,716,Bangalore,Wholesale,7.554984419,C,0,39.5
Tomato,Winter,2021,12,438,570,Hyderabad,Wholesale,75.48745962,B,1,44.67
Carrot,Summer,2021,2,554,753,Bangalore,Wholesale,35.19575396,C,0,44.88
Onion,Winter,2023,12,227,678,Hyderabad,Retail,92.6130015,C,1,52.75
Cauliflower,Rainy,2023,12,325,905,Kolkata,Wholesale,21.2509659,C,1,49.41
Carrot,Winter,2023,8,207,938,Bangalore,Wholesale,79.33586935,C,0,67.5
Cabbage,Winter,2022,9,390,620,Mumbai,Retail,36.18672085,A,0,54.78
Potato,Winter,2023,10,691,930,Kolkata,Retail,43.66812991,B,1,43.35
Tomato,Winter,2024,7,153,566,Bangalore,Wholesale,0.208195237,C,0,55.31
Cabbage,Rainy,2022,6,250,594,Chennai,Retail,43.42470851,A,0,63.2
Onion,Summer,2022,8,349,694,Kolkata,Wholesale,40.82141743,A,0,55.27
Tomato,Rainy,2023,4,177,157,Chennai,Wholesale,4.53536414,B,0,39.76
Brinjal,Winter,2022,6,392,277,Kolkata,Retail,88.19027821,B,0,46.82
Brinjal,Winter,2021,7,693,253,Chennai,Retail,71.25539184,C,0,37.77
Tomato,Winter,2024,8,689,298,Kolkata,Wholesale,8.283963916,B,0,35.56
Brinjal,Winter,2024,3,594,261,Mumbai,Retail,36.13985363,A,0,58.13
Cauliflower,Winter,2021,10,804,598,Hyderabad,Wholesale,62.97880642,A,1,47.71
Tomato,Summer,2024,8,240,858,Kolkata,Retail,92.55154059,B,0,67.34
Cabbage,Summer,2021,11,164,722,Chennai,Wholesale,46.10002349,A,1,81.92
Carrot,Summer,2023,1,633,163,Chennai,Retail,53.34611827,B,1,53.18
Potato,Rainy,2022,4,680,283,Chennai,Wholesale,91.07879053,B,0,22.1
Onion,Rainy,2022,11,792,881,Chennai,Retail,15.53418683,B,1,48.38
Carrot,Summer,2024,12,733,883,Kolkata,Wholesale,80.96544431,B,1,53.59
Brinjal,Rainy,2023,2,175,287,Chennai,Retail,78.31044533,A,0,69.43
Potato,Summer,2024,6,574,838,Mumbai,Wholesale,70.60408115,B,0,32.29
Carrot,Rainy,2022,4,235,329,Delhi,Wholesale,83.57162084,C,0,43.52
Tomato,Winter,2022,2,836,514,Bangalore,Retail,47.5758342,A,0,53.28
Onion,Rainy,2023,8,393,163,Chennai,Retail,59.46297784,A,0,45.43
Tomato,Summer,2023,10,846,553,Hyderabad,Wholesale,99.44301734,C,1,32.21
Cabbage,Rainy,2022,12,918,760,Mumbai,Retail,5.789779548,A,1,52.76
Cauliflower,Rainy,2022,7,690,650,Kolkata,Retail,50.97541755,B,0,43.43
Tomato,Summer,2022,8,687,795,Mumbai,Wholesale,79.28749298,C,0,33.34
Carrot,Summer,2022,2,736,828,Bangalore,Retail,66.02477088,B,0,56.47
Potato,Summer,2021,4,886,621,Delhi,Retail,96.46346492,B,0,31.44
Onion,Winter,2021,1,300,834,Hyderabad,Retail,37.20525372,C,1,53.08
Cauliflower,Rainy,2021,5,474,451,Mumbai,Wholesale,83.38957697,B,0,35.21
Carrot,Winter,2021,5,565,214,Chennai,Retail,12.66457092,B,0,51.9
Cauliflower,Winter,2022,12,241,392,Mumbai,Wholesale,84.86163381,A,1,56.48
Tomato,Winter,2023,2,155,910,Bangalore,Retail,22.44619644,A,0,113.25
Onion,Summer,2024,11,539,781,Hyderabad,Wholesale,23.7717042,A,1,55.08
Cabbage,Rainy,2023,8,537,840,Bangalore,Retail,27.2940786,A,0,54.95
Cauliflower,Winter,2023,9,490,280,Delhi,Retail,57.99239108,C,0,33.84
Brinjal,Winter,2023,1,263,878,Delhi,Retail,73.27300728,B,1,75
Cabbage,Rainy,2023,3,443,529,Bangalore,Retail,40.90514186,A,0,50.11
Onion,Summer,2024,4,467,506,Chennai,Retail,15.02381719,A,0,55.16
Cabbage,Summer,2023,9,891,895,Chennai,Retail,74.87106246,C,0,31.48
Potato,Winter,2023,9,337,583,Bangalore,Retail,21.16751993,A,0,54.6
Tomato,Rainy,2024,1,684,201,Mumbai,Retail,19.50144715,C,1,38.13
Carrot,Rainy,2022,7,704,342,Bangalore,Retail,34.79815395,B,0,51.97
Carrot,Winter,2023,6,176,739,Hyderabad,Wholesale,12.04191049,A,0,98.87
Cabbage,Winter,2022,4,163,315,Chennai,Retail,6.397152837,A,0,60.04
Cabbage,Rainy,2023,12,173,454,Chennai,Wholesale,33.75429695,C,1,42.61
Cauliflower,Winter,2021,6,576,876,Hyderabad,Wholesale,47.19627938,C,0,35.51
Potato,Rainy,2021,3,434,243,Mumbai,Wholesale,24.88343711,B,0,26.03
Cabbage,Winter,2024,11,656,663,Mumbai,Retail,44.20151895,C,1,35.97
Cauliflower,Winter,2022,8,792,806,Delhi,Retail,73.33069082,B,0,43.21
Onion,Summer,2024,3,286,517,Hyderabad,Wholesale,21.32454262,A,0,54.2
Cauliflower,Summer,2024,6,460,579,Kolkata,Wholesale,89.61507902,B,0,37.72
Brinjal,Summer,2024,4,498,158,Mumbai,Retail,14.64114769,B,0,46.26
Potato,Rainy,2024,3,544,350,Delhi,Retail,64.01711324,A,0,40.27
Tomato,Rainy,2024,11,311,635,Mumbai,Wholesale,74.2995899,A,1,64.18
Brinjal,Winter,2021,4,577,902,Delhi,Wholesale,38.92210312,B,0,49.49
Cabbage,Rainy,2023,1,837,247,Bangalore,Retail,53.79438179,A,1,44.38
Cauliflower,Rainy,2022,11,812,240,Hyderabad,Retail,74.19518021,A,1,50.86
Tomato,Winter,2024,9,514,576,Bangalore,Retail,21.56059602,C,0,40.97
Cabbage,Rainy,2022,6,755,278,Delhi,Wholesale,1.674073275,A,0,34.05
Brinjal,Rainy,2023,11,578,321,Hyderabad,Retail,36.43835123,C,1,43.8
Cauliflower,Summer,2022,6,855,290,Hyderabad,Retail,34.3749711,C,0,32.87
Cabbage,Rainy,2021,2,210,194,Kolkata,Retail,88.83814059,C,0,30.36
Potato,Winter,2022,7,611,485,Hyderabad,Retail,77.05748764,C,0,28.09
Cauliflower,Winter,2023,9,276,368,Bangalore,Retail,23.97459448,B,0,48
Brinjal,Winter,2023,7,819,617,Kolkata,Wholesale,0.381279125,C,0,37.19
Potato,Summer,2024,1,907,273,Hyderabad,Wholesale,25.55669482,A,1,34.6
Cauliflower,Winter,2023,10,549,287,Chennai,Retail,34.14101314,C,1,37.68
Cabbage,Summer,2022,9,702,703,Bangalore,Retail,18.4126727,C,0,33.37
Tomato,Summer,2022,6,341,162,Mumbai,Wholesale,37.96171054,A,0,43.43
Tomato,Winter,2022,11,761,236,Kolkata,Wholesale,43.32248333,C,1,31.5
Cabbage,Summer,2024,8,200,692,Hyderabad,Retail,87.77806027,C,0,49.7
Carrot,Winter,2022,9,504,884,Hyderabad,Retail,55.01646031,B,0,62.55
Cabbage,Winter,2023,10,584,912,Mumbai,Wholesale,26.14054753,A,1,51.23
Cabbage,Winter,2021,6,225,437,Bangalore,Wholesale,98.73227279,B,0,37.45
Potato,Winter,2023,3,529,298,Chennai,Wholesale,93.99461963,C,0,19.81
Carrot,Rainy,2024,2,769,175,Delhi,Retail,7.988663286,C,0,43.12
Carrot,Summer,2024,4,787,286,Chennai,Retail,17.7492194,C,0,43.82
Brinjal,Winter,2022,12,584,673,Bangalore,Wholesale,74.09639717,A,1,60.49
Onion,Summer,2024,9,871,917,Kolkata,Wholesale,19.99252965,B,0,36.66
Cauliflower,Summer,2021,4,477,769,Kolkata,Retail,68.3398745,C,0,41.43
Brinjal,Summer,2023,1,783,536,Delhi,Wholesale,48.96709844,A,1,56.49
Cauliflower,Summer,2022,8,726,348,Mumbai,Wholesale,43.89749096,C,0,27.67
Onion,Summer,2021,4,265,836,Delhi,Retail,9.54077111,A,0,78.63
Tomato,Summer,2023,9,187,194,Mumbai,Retail,85.21704629,C,0,38.15
Carrot,Summer,2022,10,827,405,Kolkata,Retail,26.58094318,A,1,70.42
Cauliflower,Summer,2023,12,180,727,Delhi,Wholesale,57.14480058,C,1,57.68
Tomato,Winter,2021,9,570,717,Chennai,Wholesale,59.36749907,B,0,40.93
Tomato,Summer,2022,10,409,926,Bangalore,Wholesale,2.308928253,A,1,70.29
Carrot,Winter,2022,3,382,744,Delhi,Wholesale,77.34131481,B,0,56.39
Tomato,Winter,2021,3,306,819,Delhi,Wholesale,55.06129699,C,0,45.74
Brinjal,Rainy,2023,3,785,164,Kolkata,Retail,27.13584939,B,0,44.79
Potato,Rainy,2023,1,499,214,Kolkata,Wholesale,23.78012611,A,1,36.13
Carrot,Rainy,2021,10,773,171,Bangalore,Wholesale,86.7907113,C,1,37.84
Carrot,Rainy,2021,8,932,475,Mumbai,Retail,57.2393607,C,0,43.6
Brinjal,Summer,2024,10,265,627,Hyderabad,Retail,6.336263466,B,1,68.96
Cabbage,Winter,2024,6,402,761,Hyderabad,Retail,68.16104532,C,0,38.48
Brinjal,Winter,2024,3,593,234,Bangalore,Wholesale,77.88957519,C,0,31.82
Cabbage,Rainy,2021,12,893,770,Chennai,Wholesale,45.44253898,A,1,42.42
Onion,Rainy,2023,4,203,663,Hyderabad,Retail,74.61644984,B,0,61.27
Potato,Rainy,2022,2,434,737,Chennai,Retail,80.58708616,A,0,51.28
Cauliflower,Rainy,2023,7,449,922,Mumbai,Retail,86.10246025,C,0,44.2
Tomato,Rainy,2024,8,522,597,Mumbai,Wholesale,57.63679329,B,0,39.97
Onion,Winter,2023,11,695,480,Bangalore,Wholesale,70.14018908,C,1,30.09
Onion,Winter,2023,9,741,872,Delhi,Retail,88.48335813,A,0,52.55
Cauliflower,Winter,2022,12,868,446,Delhi,Retail,96.46668286,C,1,35.5
Cauliflower,Winter,2024,9,675,531,Chennai,Wholesale,69.70528445,C,0,29.14
